event_id,event_type,txn_id,order_id,amount_paise,currency,status,created_at,method,description
evt_wcUpVdT4D0wLSZ,PAYMENT,pay_7g6jkn23g8oZL3,order_0gp8lWBQJoN4em,19900,INR,PROCESSED,2026-06-02T11:14:44,upi,Nescafe classic 200g jar
evt_fnBgPJlegQuDqg,REFUND,pay_8KEmbgQ4NCGHFA,order_uKBaLcbSrvoLVf,101,INR,PROCESSED,2026-07-09T22:07:48,upi,
evt_XSUylm054BFaIp,PAYMENT,pay_1Rn6PsnMhoLEIm,order_XjDduh28eBOHsH,119900,INR,PROCESSED,2026-06-04T10:00:00,card,Minimalist niacinamide serum
evt_FUEhXPRiDi202J,REFUND,pay_GserIa3XG3KlNF,order_wrAHDEPoIR5KEi,10000113,INR,PROCESSED,2026-07-07T09:30:00,upi,
evt_UZfvd5XKZcoPVE,REFUND,pay_ZlqaXYPh97RBQJ,order_oSo2WqH4ReCIgC,20000110,INR,PROCESSED,2026-06-18T11:01:04,upi,
evt_u83xSMLFTlYuiT,PAYMENT,pay_p4x3yGDZ3gbrBE,order_6QLWhtjNZ8JJ7P,30566700,INR,PROCESSED,2026-06-29T10:13:38,netbanking,Jockey vest pack of three
evt_veDkEUPtUGSakj,PAYMENT,pay_o4HKvPnR8A6bim,order_jBIDoFIPNA4vnr,999900,INR,PROCESSED,2026-06-28T10:54:44,upi,Lakme absolute matte foundation
evt_EQZe6k8sotsnx3,PAYMENT,pay_gO5N2bkQCC1oOu,order_sbF6cGXEUJV10X,40000440,INR,PROCESSED,2026-06-13T09:30:00,upi,Tata Sampann toor dal 1kg
evt_West2d4k82SNSr,PAYMENT,pay_aABqrQuCDMW3uQ,order_XUnsTOt2de2fFW,1781400,INR,PROCESSED,2026-06-11T00:52:57,card,Wakefit study table walnut
evt_9BjBWcL65fzOAv,PAYMENT,pay_WHuFWdVxYY0bzz,order_sAPu0dTSbBvvac,89900,INR,PROCESSED,2026-07-10T23:52:26,upi,Mamaearth onion hair shampoo
evt_H2AP7weAqGciAu,PAYMENT,pay_KcZhzeBWGQshgl,order_0c0EUFMPPBAiVD,364558,INR,PROCESSED,2026-06-08T07:37:48,upi,Hawkins contura pressure cooker 3L
evt_Pbk0T8FrUKvjrQ,PAYMENT,pay_uV5AZouvubkAon,order_Q2K2t6cMfpXDqG,599900,INR,PROCESSED,2026-06-05T22:29:19,netbanking,Mamaearth onion hair shampoo
evt_OK71OBPqorQCXI,PAYMENT,pay_YWx417zxVldzlS,order_iAQu4j3wePmEsE,2720300,INR,PROCESSED,2026-06-11T00:52:57,wallet,Bata formal derby black
evt_I30MA5N1G8w35h,PAYMENT,pay_j5yizFNZAO6vY6,order_gkEmOFZmpoKPZ6,498400,INR,PROCESSED,2026-07-10T08:00:00,netbanking,Woodland leather high ankle
evt_fQAM3D51ywBIUS,PAYMENT,pay_mBX23maXRaUnGw,order_EllJtxZub9X5bh,25834800,INR,PROCESSED,2026-06-12T16:42:16,card,boAt Rockerz 450 headphones
evt_bbThtzUSSUsi39,REFUND,pay_f3f8GLYVfmZvOY,order_XzbJT5iougjmFl,2500,INR,PROCESSED,2026-06-01T11:00:00,upi,
evt_8RNxXY58DN7q2d,PAYMENT,pay_tHqcW5yiqL0QUP,order_DQtflQbxE2c28y,30000300,INR,PROCESSED,2026-07-08T08:00:00,upi,boAt Rockerz 450 headphones
evt_2EQUvZKFpKXSQn,PAYMENT,pay_wzcsqF1WjDvYVc,order_4k5Kf1pGi5NRH6,599900,INR,FAILED,2026-06-10T23:23:26,netbanking,Saffola gold edible oil 1L
evt_8qmlZwXj2kTjmO,PAYMENT,pay_rySYZ5X1mrKfMf,order_ltA2ymy1IZEtky,16300,INR,PROCESSED,2026-06-11T04:46:32,upi,Bata formal derby black
evt_uyEuySsZyFztjY,PAYMENT,pay_jzsfLCVDx99wCg,order_uuszzqip6RNQEY,34900,INR,PROCESSED,2026-06-02T05:23:20,card,Realme Buds Wireless 2 neckband
evt_IKbRAfGt7m5F3U,PAYMENT,pay_1Ng8MARjgnXFWT,order_PIjqK4JID7AZcZ,3138200,INR,PROCESSED,2026-07-11T18:18:44,card,Minimalist niacinamide serum
evt_C1cww8kLJ5pyJL,PAYMENT,pay_qLh9EVAJqLgBZe,order_gnjobdNVHBSSIL,8983468,INR,PROCESSED,2026-06-15T23:12:56,card,Prestige induction cooktop 1900W
evt_C5oTDBo1bMpBjP,PAYMENT,pay_cgCImEeiqzIHvK,order_b4ydkjuMO9hYXx,20100102,INR,PROCESSED,2026-06-18T14:48:14,upi,Tata Sampann toor dal 1kg
evt_H4ZLWSfWtuZazw,PAYMENT,pay_Aqm1PNGmRGuVfw,order_bMGqABH9TAiALW,260200,INR,CAPTURED,2026-06-10T01:47:32,upi,Sleepwell ortho mattress queen
evt_kGCHHDbhgYwLZp,PAYMENT,pay_txVCnyzwJswngP,order_dx9OToDXqIbAXP,249900,INR,PROCESSED,2026-06-07T10:00:00,card,Hawkins contura pressure cooker 3L
evt_FnjJBLZoCuBpZZ,PAYMENT,pay_T7gw4dqSZcDeti,order_xmaPMmp1TrSW2t,14900,INR,CAPTURED,2026-06-17T00:47:01,card,Hawkins contura pressure cooker 3L
evt_yo70SbrBVsSoiw,PAYMENT,pay_KWruKXmxfdIwWv,order_e5s8gsQrqmT7hi,79900,INR,PROCESSED,2026-06-05T16:07:26,netbanking,Aashirvaad select atta 5kg
evt_MdacYGYkQRhrQp,PAYMENT,pay_xN9EdEjmEaqhoV,order_hhowNrAScx44Xw,378000,INR,PROCESSED,2026-07-09T08:00:00,upi,Nykaa so matte lipstick
evt_ggEm44ARqVtFrw,PAYMENT,pay_k5QJ5LWbbjYzOT,order_e4uVmLcbIVKYOs,13113,INR,PROCESSED,2026-06-26T23:06:10,card,Jockey vest pack of three
evt_ctBWYnrdWroDPX,PAYMENT,pay_djarCchRW0Ev5c,order_ViIokRq4Er4Cel,19900,INR,PROCESSED,2026-06-28T17:50:06,upi,NCERT class 10 science textbook
evt_6fpEt6VSvFeOX5,PAYMENT,pay_VTXdvhmD0rWUmY,order_3AvcegsqjmG8qt,66400,INR,PROCESSED,2026-06-02T11:14:44,netbanking,NCERT class 10 science textbook
evt_Z2wbqLcFGSwo4f,PAYMENT,pay_yAWXZdlGWMzW6L,order_zPNHBLiBynOXT3,2999900,INR,PROCESSED,2026-06-17T02:50:14,upi,Bata formal derby black
evt_2DqPFQMKnif7Nv,PAYMENT,pay_Sg3bwiW7Ni7vwm,order_Et9ZLUaKnSECDE,49600,INR,PROCESSED,2026-07-13T13:07:39,card,Nike Air Zoom Pegasus 40
evt_NNPfJNJScjylpc,PAYMENT,pay_kZvrjr6XyxbgZ7,order_WJ09Wu8pBr5yMR,15661600,INR,PROCESSED,2026-06-28T10:54:44,card,Mamaearth onion hair shampoo
evt_0t3ir6IEaBwtKY,PAYMENT,pay_IOrRJ5PIAqxorU,order_KOdxe819Pxzbqw,19900,INR,PROCESSED,2026-07-07T18:34:17,netbanking,Wings of Fire paperback
evt_TsWwBfzTJAAgrK,PAYMENT,pay_V1RriDT7gXGUxk,order_Ditsy2CyD4ql6N,89900,INR,PROCESSED,2026-06-29T06:27:28,upi,Borosil glass tumbler set of six
evt_RHJ8MK300fqo5F,PAYMENT,pay_9Q3ZLSNXosfMeW,order_6aA1tguidz7QsK,99900,INR,PROCESSED,2026-06-19T23:13:05,emi,Woodland leather high ankle
evt_35jlFLiQQKvcLN,PAYMENT,pay_ILWvTIkP6J8BFl,order_78XCYpqzaORc4G,4900,INR,PROCESSED,2026-07-14T18:37:15,card,Lakme absolute matte foundation
evt_qsPEMHsID8XArs,REFUND,pay_nukDLO1VOoJkxV,order_F4beeVsoJUyNxG,10000108,INR,PROCESSED,2026-06-14T09:45:00,upi,
evt_h5ii8AaxdRrnOZ,PAYMENT,pay_pqvmhXm8yXuezZ,order_t8Fx7gDJlnl8EN,24900,INR,CREATED,2026-07-10T06:23:44,upi,Allen Solly cotton casual shirt
evt_HUyXL2S8EXdQ9K,PAYMENT,pay_4sZep6re5c6Krg,order_yOCSOztzZZZXpF,480256,INR,FAILED,2026-06-10T23:23:26,upi,Woodland leather high ankle
evt_nCjFJvlu53OGg5,PAYMENT,pay_mCowmDRe5ZQ48Y,order_Fws1AeZD7EFmv2,100000,INR,PROCESSED,2026-06-20T13:40:16,emi,Wakefit study table walnut
evt_hKALhYxNsHQKlj,PAYMENT,pay_6a1gNeSpV984H8,order_Cho5IWFGON6pez,342700,INR,CAPTURED,2026-06-24T14:43:08,upi,Noise ColorFit smartwatch
evt_IKO7AxuPxiL93u,PAYMENT,pay_KWWjFGpMBXEOTX,order_MoIyGYOx29xdjX,799900,INR,PROCESSED,2026-06-30T05:37:32,upi,Bata formal derby black
evt_8l2FEE2RmatTiJ,PAYMENT,pay_m41roAQA2HgtFp,order_WKscPb9cKiOpAU,599900,INR,CAPTURED,2026-06-24T14:43:08,card,Saffola gold edible oil 1L
evt_4asL8H4Gl2qQnn,PAYMENT,pay_FH7kRDkaE3QLIG,order_1BkgLqtBrmS6Dz,287600,INR,PROCESSED,2026-07-04T23:24:35,card,Borosil glass tumbler set of six
evt_WHzbdfXgL7cXOd,PAYMENT,pay_R7HuF3J1exLCGU,order_KROIoaDiCTwfa7,126300,INR,PROCESSED,2026-06-30T04:07:34,wallet,Tata Sampann toor dal 1kg
evt_XBhCP9VLxr4LaC,PAYMENT,pay_2fK1yhe74MFvF4,order_hGI2NTqv6cZ8qE,788767,INR,CAPTURED,2026-07-01T11:33:00,card,Tata Sampann toor dal 1kg
evt_K5EJQAstwoX1IA,PAYMENT,pay_keCbkQA7Mag0pY,order_nohPMqCNAPW3bF,278500,INR,CAPTURED,2026-06-17T00:47:01,upi,Noise ColorFit smartwatch
evt_lnq5dqKtU0NPOy,PAYMENT,pay_KWY55FOXGth1e8,order_hzJSL0wAOPOt4b,2109500,INR,PROCESSED,2026-06-23T10:34:38,card,Hawkins contura pressure cooker 3L
evt_bVzFHfBW57U1G9,PAYMENT,pay_B1MBbxTlgh6LQX,order_IaXedYNb2ChDPO,20100110,INR,PROCESSED,2026-06-18T10:00:04,upi,Aashirvaad select atta 5kg
evt_aNaiYewZKMvkqa,PAYMENT,pay_FFmtrmU3t7gXK0,order_jNVrbIQMiCufWQ,119900,INR,PROCESSED,2026-06-28T10:54:44,card,Mi power bank 20000mAh
evt_Fkd6r2L3HeUKRo,PAYMENT,pay_KyZyIj8XIfjbIx,order_rZlhaHeZPtWupA,48738,INR,PROCESSED,2026-06-21T07:31:02,upi,boAt Rockerz 450 headphones
evt_PqujDAWi1PWJEN,PAYMENT,pay_I6A3VwoaSieADj,order_n9tH3zp7o3mffN,20100108,INR,PROCESSED,2026-06-06T11:18:44,upi,Levis 511 slim fit jeans
evt_TeaSUU7bjPi82s,PAYMENT,pay_qTZDRKXZKnX4on,order_wdwrwpIyYXDzvf,249900,INR,PROCESSED,2026-06-10T12:49:19,netbanking,Woodland leather high ankle
evt_xgUqqLvq9FDkO2,PAYMENT,pay_FBSAP9u9ZvZElz,order_UDptcWS9ehpIRD,50000535,INR,PROCESSED,2026-07-08T09:00:00,upi,Minimalist niacinamide serum
evt_cluyfovpr8FMHV,PAYMENT,pay_IMCAXi8MJK5BLe,order_MP8sCfAqxUqNLo,181367,INR,PROCESSED,2026-06-19T00:23:04,wallet,Aashirvaad select atta 5kg
evt_fkStT0yw3Vx00h,PAYMENT,pay_3oVyiGsGqXVv6y,order_5baUJ9EUMqrJ3a,4999900,INR,FAILED,2026-06-13T17:29:51,netbanking,Wakefit study table walnut
evt_fHbIXs5x9WLjZC,PAYMENT,pay_R9jLL3zvN0LDL7,order_1m4T2BG8rWx8nQ,311300,INR,CAPTURED,2026-06-22T19:26:40,upi,NCERT class 10 science textbook
evt_cV2wNAmhxJykTz,PAYMENT,pay_l50h6VD45NRCGA,order_5I21AkaYHJaEHK,199900,INR,PROCESSED,2026-06-19T23:13:05,upi,Sleepwell ortho mattress queen
evt_ad2yRbeJ7OWdLS,PAYMENT,pay_ZlqaXYPh97RBQJ,order_oSo2WqH4ReCIgC,20100110,INR,PROCESSED,2026-06-18T10:01:04,upi,Mi power bank 20000mAh
evt_qt3v51Xa8hOl1b,PAYMENT,pay_8UR0p9RbYjlt21,order_f6aaL4bLHhMvOh,4900,INR,PROCESSED,2026-06-04T10:00:00,netbanking,Wings of Fire paperback
evt_oO2LlkMoC1Fs0t,PAYMENT,pay_64Un9hp1dEGkFs,order_1ix8FRK7F1GFnW,14900,INR,PROCESSED,2026-06-25T05:52:59,card,Noise ColorFit smartwatch
evt_FTKlk1kQse6Eke,PAYMENT,pay_Hio1V7Jq9SRTGW,order_eieaP2h4pSgSRJ,475200,INR,PROCESSED,2026-06-05T22:29:19,netbanking,Saffola gold edible oil 1L
evt_odsHtuqVx8htzY,PAYMENT,pay_NEtjmJK8F5bX3I,order_mNpqnSVFhFPa0w,30000339,INR,CAPTURED,2026-07-12T09:45:00,upi,Wakefit study table walnut
evt_vqfV5jCwrK8ppE,PAYMENT,pay_8KEmbgQ4NCGHFA,order_uKBaLcbSrvoLVf,1658000,INR,PROCESSED,2026-07-09T21:07:48,upi,Bata formal derby black
evt_Tq0A5STeZdis5Z,PAYMENT,pay_Scqvph3p1p1HtN,order_Jvzd3D1k0AvTPG,42400,INR,PROCESSED,2026-06-13T14:13:49,wallet,Levis 511 slim fit jeans
evt_TNPm1AxQL5pTkz,PAYMENT,pay_1V5g9L1QnVI5Np,order_SFTN3nTfeb0ZtW,5142,INR,PROCESSED,2026-06-07T10:00:00,upi,Puma Smash v2 sneakers
evt_ScHasOLzfDvWgz,PAYMENT,pay_eR4tftIrjwbUop,order_05yyT8vUAeKgqt,1802400,INR,PROCESSED,2026-07-07T06:08:06,upi,Hawkins contura pressure cooker 3L
evt_XMNDeSkUbYEPBb,PAYMENT,pay_1fbVi0t5lhIk3p,order_xqjv8NT9XQVjJO,100528,INR,PROCESSED,2026-06-07T11:20:11,upi,NCERT class 10 science textbook
evt_wGfsDXv9Ykhx9y,REFUND,pay_b5zTfKitfMuE0a,order_2PQkHdaPc675Rz,20000104,INR,PROCESSED,2026-06-23T11:13:57,upi,
evt_gYNznH7hPhlDb2,PAYMENT,pay_COkb36wwiK2F3m,order_UDUxfXsyDEnydS,229178,INR,PROCESSED,2026-06-06T14:24:12,upi,Allen Solly cotton casual shirt
evt_fztpH0KGBT0C9E,PAYMENT,pay_rz4HuPd0w9tXim,order_26pzOAjZ5mOdD4,44900,INR,PROCESSED,2026-07-14T09:07:57,card,Nescafe classic 200g jar
evt_Nj6MZ3D1CQRbav,REFUND,pay_7za0X1kR9fdQAl,order_5OT3GR1nzIDG0T,2501,INR,PROCESSED,2026-06-04T11:00:00,upi,
evt_OIBSOUAjWyhE5X,REFUND,pay_RnvVzATko1w6co,order_nHaoF0J9TAcEAx,20000101,INR,PROCESSED,2026-06-03T19:47:29,upi,
evt_e9tgpPUQxXQHoB,PAYMENT,pay_dOwlMBSjR4bBJA,order_4JQCngSwy1Nn72,100000,INR,PROCESSED,2026-06-30T14:34:23,upi,Sleepwell ortho mattress queen
evt_Rl2G7rZM0G3J8h,PAYMENT,pay_Xj27ESCxftmGva,order_5VBqO4m0vy3jAe,399555,INR,PROCESSED,2026-06-05T16:07:26,upi,Borosil glass tumbler set of six
evt_qLc1bosdBplPG5,PAYMENT,pay_mD5dC2gLU8sbdT,order_v83D0PI3x3oWCW,2587600,INR,PROCESSED,2026-06-02T11:14:44,upi,Nilkamal stackable plastic chair
evt_2F8Xfw6n2b0Dy6,PAYMENT,pay_nukDLO1VOoJkxV,order_F4beeVsoJUyNxG,30000324,INR,CAPTURED,2026-06-13T09:45:00,upi,Saffola gold edible oil 1L
evt_WIuiw0T1mkIPEg,PAYMENT,pay_CRTOPVs4D0hh7V,order_e0DKGfRCFyr2kv,469800,INR,PROCESSED,2026-06-19T02:15:40,wallet,Borosil glass tumbler set of six
evt_xawQfe3m8J4kIl,PAYMENT,pay_WUrGLyN8x8yQeK,order_prtXvNC6OjR5W9,30000336,INR,PROCESSED,2026-07-12T08:00:00,upi,Milton thermosteel flask 1L
evt_iMuXrqs3VOUO97,PAYMENT,pay_GzNciKq3X1M7HG,order_13OJnYW7AfzH3h,30000306,INR,PROCESSED,2026-06-11T08:00:00,upi,Nescafe classic 200g jar
evt_1rt4nPvZRwwqPT,PAYMENT,pay_WOdeplrUEY2ZkW,order_MBDf2oQ7XBwqOs,1730294,INR,PROCESSED,2026-06-18T14:47:14,card,Noise ColorFit smartwatch
evt_5lO5WEbTjtePjI,PAYMENT,pay_eYGtxMerkQFjqH,order_UC0FDocxnW84PC,54100,INR,CAPTURED,2026-07-04T23:24:42,upi,Prestige induction cooktop 1900W
evt_MCbqFwzhp65XTM,PAYMENT,pay_YblrG78V4JQ8L0,order_8CDwV57e4ZtU8B,54130,INR,PROCESSED,2026-06-29T06:27:28,card,Borosil glass tumbler set of six
evt_6W4aKdl0o3YAGX,REFUND,pay_ueb3eCGBFZJs3o,order_DQYsIrJSQrDb2u,20000106,INR,PROCESSED,2026-06-08T08:38:48,upi,
evt_JwG87Rt9o5iDzE,PAYMENT,pay_fT0LKZxe13W4ci,order_4SoNybRS0tWsUn,799900,INR,PROCESSED,2026-07-04T16:21:32,upi,Minimalist niacinamide serum
evt_NtNZKeCi8V8DH5,PAYMENT,pay_jTiRIg3jKWThlj,order_JEh85X8YZUcrA7,20100104,INR,PROCESSED,2026-06-23T10:12:57,upi,Atomic Habits hardcover edition
evt_gTzElcgx7F5chj,PAYMENT,pay_7A0x4Pa90J6opr,order_srLfs3HzQjfYcm,19900,INR,PROCESSED,2026-06-14T14:44:30,card,Nilkamal stackable plastic chair
evt_P2aAX6e1OR1PBb,PAYMENT,pay_XKC5kMRso6KwCl,order_Z18lEArNNuYiGV,2895558,INR,PROCESSED,2026-06-30T08:00:00,upi,Nescafe classic 200g jar
evt_GFqqGGQXduS7hm,REFUND,pay_Rg9pvq5uJGPbaV,order_s71HERyC24RINR,10000106,INR,PROCESSED,2026-06-29T09:00:00,upi,
evt_CZ97c9rRdxHbyn,PAYMENT,pay_YdP2ulfw1OZy00,order_BPuUkmH2wzO5uZ,301127,INR,PROCESSED,2026-07-06T12:05:47,netbanking,boAt Rockerz 450 headphones
evt_zRjW0BybzgpLmG,REFUND,pay_I6A3VwoaSieADj,order_n9tH3zp7o3mffN,20000108,INR,PROCESSED,2026-06-06T12:18:44,upi,
evt_2olXND7932KWHO,PAYMENT,pay_qaDeYvVYsgdCp7,order_ZGl0GFzOZUPxUM,243436,INR,PROCESSED,2026-06-02T09:59:59,card,Atomic Habits hardcover edition
evt_nJV0JUhBPQ6o4Y,PAYMENT,pay_A30H5rWVGyBxPx,order_jjDKUJ3vzVN89S,16755,INR,PROCESSED,2026-06-01T10:00:00,upi,Hawkins contura pressure cooker 3L
evt_rEj4wmtw7kP8Sq,PAYMENT,pay_YWt8FmgcREo6he,order_rBop7GviaGB0YD,246400,INR,PROCESSED,2026-07-08T09:05:14,emi,Allen Solly cotton casual shirt
evt_7GuAcoZPJTLv7Z,PAYMENT,pay_QUe4pjEVUkoPm1,order_61QGqRVA76XXhT,35800,INR,PROCESSED,2026-06-25T05:52:59,upi,Minimalist niacinamide serum
evt_768PsmviHGDK7k,PAYMENT,pay_TQU9xEJa7YfbqE,order_FJMhLvE7DVKXZ9,4999900,INR,PROCESSED,2026-07-09T12:01:54,upi,Levis 511 slim fit jeans
evt_OBeX8JFl9s5frF,PAYMENT,pay_l7A5aHVgXkjrtC,order_pUYn2RjlP46xU7,25524100,INR,PROCESSED,2026-06-22T00:48:40,upi,Bata formal derby black
evt_hsRHdgtspkU0yP,REFUND,pay_5H8TY6RG4ogLH7,order_cCNKT3NMfrzWiS,10000100,INR,PROCESSED,2026-07-08T09:00:00,upi,
evt_AZTfosJZrjcoNU,PAYMENT,pay_lTejle5LOt0APt,order_IpVhIHSDv9YsTj,24100,INR,PROCESSED,2026-06-22T13:40:16,upi,Minimalist niacinamide serum
evt_s2fTA2xl3JH1kW,PAYMENT,pay_O9YVfdDvVkJqLv,order_IBxR8GbsssSz5M,494600,INR,PROCESSED,2026-06-16T06:29:35,card,Allen Solly cotton casual shirt
evt_8Uz4LviS1BZYc7,PAYMENT,pay_NIZbsdZliQkwz1,order_FnhOcQAkAl2egM,30000321,INR,PROCESSED,2026-07-09T08:00:00,upi,Classmate spiral notebook pack
evt_S7jRBu9IRUFx7o,PAYMENT,pay_iaRarKa0oFDewj,order_yLaXD1ikWspM7W,39900,INR,PROCESSED,2026-06-30T21:25:51,upi,Puma Smash v2 sneakers
evt_kSGSXwCDTlh7wR,REFUND,pay_rpBFUn6ffbVD2u,order_2jfnnFD5bMqK02,100,INR,PROCESSED,2026-06-28T18:50:06,upi,
evt_Obwx4n4C48yzlB,PAYMENT,pay_Y3DoiSMdXg9gVX,order_kVwL253ZELPjOK,379400,INR,PROCESSED,2026-06-23T10:34:38,wallet,Aashirvaad select atta 5kg
evt_WTaAmjpz9SUBvc,PAYMENT,pay_p2iSD8HiDT13FN,order_gLGM62CnUg4O0g,999900,INR,PROCESSED,2026-07-09T21:38:32,upi,Lakme absolute matte foundation
evt_YcJMz9xyyd8aJR,REFUND,pay_lXhueLJcBNIWbB,order_34WsULDAwy4FVC,10000102,INR,PROCESSED,2026-06-11T09:45:00,upi,
evt_zaia6dwKcgq4ht,PAYMENT,pay_NEuVfCL5JOdn13,order_HAfrDMv4oh6yiA,13165244,INR,PROCESSED,2026-06-22T13:40:16,upi,Mi power bank 20000mAh
evt_JzBukPoperv9L4,PAYMENT,pay_ajgCtBkUex4CB6,order_ev0S59EWQ7Nt8X,674345,INR,PROCESSED,2026-06-17T02:15:40,emi,Aashirvaad select atta 5kg
evt_1iAoZQlQSFLjDz,REFUND,pay_NEtjmJK8F5bX3I,order_mNpqnSVFhFPa0w,10000113,INR,PROCESSED,2026-07-13T09:45:00,upi,
evt_nZ2Fd223IduJ5x,PAYMENT,pay_vYU4SQk0I2oYY5,order_ZWO6m3dyMgxlTK,152900,INR,PROCESSED,2026-06-07T11:20:11,netbanking,Noise ColorFit smartwatch
evt_n0TT00qbSgQPMX,PAYMENT,pay_Mfv9Kkgmws49xJ,order_uXhyMyp6ZXfvbT,1685062,INR,PROCESSED,2026-07-10T23:52:26,netbanking,Tata Sampann toor dal 1kg
evt_xPtJ8Mp8zpbcba,REFUND,pay_MQJP3VcIL6KdXc,order_tnEZoKNblpMgDp,25000,INR,PROCESSED,2026-07-11T18:18:44,upi,
evt_XzhDCfABvTwn9Z,PAYMENT,pay_SGq8484gosjFDV,order_mGfk367l7N3nzh,69900,INR,PROCESSED,2026-06-04T16:20:42,emi,Sleepwell ortho mattress queen
evt_5N7L8H87Xnr3qa,REFUND,pay_GZVDpb4fPoV8z8,order_rwmOja5dhdXf9J,104,INR,PROCESSED,2026-07-09T22:38:32,upi,
evt_FUHOpkykV4nhQL,PAYMENT,pay_L0RLN8xMr4vPJ1,order_0OjDIqZte5EmiB,49900,INR,PROCESSED,2026-06-01T10:00:00,upi,Mamaearth onion hair shampoo
evt_oZhjkdFSEESn3I,PAYMENT,pay_Ma1odEJZRF6uAO,order_ndLm3lYluh5o8T,13078434,INR,PROCESSED,2026-06-02T16:20:42,card,Woodland leather high ankle
evt_pbxqXqYSFeoFYD,PAYMENT,pay_JgZsTiKJUal4Ff,order_7OAjm94rILAOJO,330649,INR,PROCESSED,2026-06-29T10:13:38,wallet,Biba anarkali kurta set
evt_unWPIe5bDo6tzx,PAYMENT,pay_vhtCOLYW6Hd8CJ,order_uBTvZkuHvvRMTA,364736,INR,PROCESSED,2026-07-09T06:12:51,upi,Biba anarkali kurta set
evt_jgv16QMQYaeHge,PAYMENT,pay_n2Ex7fVVcIMdS2,order_BH3g9jXPdjN7im,4609200,INR,PROCESSED,2026-07-04T16:21:32,card,boAt Rockerz 450 headphones
evt_hx1T4vbXnecd4j,PAYMENT,pay_q9zJdxA7zqD5AQ,order_zNu1i6AkQDrqj3,489500,INR,PROCESSED,2026-07-09T08:00:00,upi,Noise ColorFit smartwatch
evt_eBo0XRSXT5BglJ,REFUND,pay_4v4QCGtSyyZeI8,order_Y7TRwMZ1woC6FA,10000103,INR,PROCESSED,2026-06-30T09:15:00,upi,
evt_CF7m4rWbW6mvXc,REFUND,pay_5H8TY6RG4ogLH7,order_cCNKT3NMfrzWiS,10000100,INR,PROCESSED,2026-07-09T09:15:00,upi,
evt_WuLAbkynWxKXLT,PAYMENT,pay_iFH3vbHMvx1XOn,order_eXkMzQzj2B8Ktc,44900,INR,PROCESSED,2026-07-08T08:24:33,wallet,Prestige induction cooktop 1900W
evt_hOLD6WW6tIrHZw,REFUND,pay_bYsTN1Dt4mqRqF,order_0bZyZWN8IrbJUj,10000109,INR,PROCESSED,2026-07-03T09:00:00,upi,
evt_BYnxyP4SfSUaho,PAYMENT,pay_u2RCvYXh08lUpi,order_mg3fhoV5YEFI9z,19900,INR,PROCESSED,2026-07-09T06:12:51,upi,Biba anarkali kurta set
evt_SUDhZ3dkjWKqYJ,PAYMENT,pay_D0zKNSuqvHiJ6i,order_33C7uWe0j2lYjA,30000321,INR,CAPTURED,2026-07-05T09:45:00,upi,Bata formal derby black
evt_XygdIInDCQB9ug,PAYMENT,pay_SJ3ZHAYlJY683s,order_HVrSTKSd9zpMFK,20100109,INR,PROCESSED,2026-07-14T18:37:15,upi,Sleepwell ortho mattress queen
evt_UyjBly20HNvZG3,PAYMENT,pay_AQHU17c4InimEf,order_fWgGbAjIPDQQQ2,149900,INR,PROCESSED,2026-07-07T06:08:06,card,Milton thermosteel flask 1L
evt_s4XwzjkdtP5Tnn,PAYMENT,pay_Tc0pLgNLH033Q5,order_Fr4fEBhD1AgcQN,4175600,INR,PROCESSED,2026-07-12T08:00:00,card,Mamaearth onion hair shampoo
evt_dSgU1zGAJ5BdOr,PAYMENT,pay_RnvVzATko1w6co,order_nHaoF0J9TAcEAx,20100101,INR,PROCESSED,2026-06-03T18:47:29,upi,Bata formal derby black
evt_YcQmuHILFqe5TS,PAYMENT,pay_rsMuGFYpASWpmg,order_FW5xBy502C5BIq,84700,INR,PROCESSED,2026-07-11T10:36:38,upi,Mi power bank 20000mAh
evt_vBBiKAX2dfNCKq,PAYMENT,pay_syulwiC0VJOZkr,order_jnHYOKR0TFvd5X,245129,INR,CAPTURED,2026-06-22T19:26:40,upi,Hawkins contura pressure cooker 3L
evt_w5NO30UdXkObg4,PAYMENT,pay_LwSPWTVcWfhMAl,order_jczo4HUCsYyYQZ,299900,INR,PROCESSED,2026-06-01T10:00:00,wallet,Realme Buds Wireless 2 neckband
evt_l49r9p2EyvCoq5,PAYMENT,pay_mXxgu60p2IPPEW,order_rhccfDcSF2bNi8,253700,INR,PROCESSED,2026-07-05T02:25:56,upi,Tata Sampann toor dal 1kg
evt_vYkN2pocn6yMCi,REFUND,pay_Ma1odEJZRF6uAO,order_ndLm3lYluh5o8T,25000,INR,PROCESSED,2026-06-04T16:20:42,card,
evt_fxL1DW3K7VoI6W,PAYMENT,pay_XKWyj9GvRW6Pau,order_BnyrCMpSC9UZkc,1999900,INR,PROCESSED,2026-06-28T10:54:44,netbanking,NCERT class 10 science textbook
evt_ocoSxPtvgmltnd,PAYMENT,pay_GLwAVcTdfLAjtC,order_pTW5iUDSDFAP1k,46000,INR,PROCESSED,2026-06-19T23:13:05,upi,Allen Solly cotton casual shirt
evt_CbeX4eNO5Pf1HZ,PAYMENT,pay_CSIyva4G9gwjRk,order_vw5tPpxNoeb9uN,2999900,INR,PROCESSED,2026-07-07T18:34:17,upi,boAt Rockerz 450 headphones
